x_mid_log,x_mid,n,exp_p10,exp_p50,exp_p90
-1.38070998282599,0.2514,125,-0.6478178728841935,1.2547450840890702,2.4533116133253974
-1.054260623753199,0.3484499677141612,124,0.49926815701726307,1.6956420095460776,2.5732093048872167
-0.2958491045130144,0.743899670654585,126,-0.3600920177306114,1.3680736858693474,2.7320055882842893
-0.11580567607913371,0.8906482807483547,124,-0.806997489326174,0.9254468831168023,2.8522962052099383
-0.0020521053812716386,0.9979499987474323,124,0.22768185993886855,1.854426812136441,3.4365274802541568
0.0,1.0,127,0.10645801342462756,1.305926775195531,3.3443308769623465
0.03518234223783654,1.03580856323242,125,-0.2523131494844664,1.0522046939174483,2.872053174756979
0.31853010875441595,1.37510502326,125,-0.5531788703509435,0.7813434618660462,2.013323575074218
0.6066757524171513,1.83432350685,125,-0.28073313709366154,1.4908984585621219,2.964926486172717
0.7802418874108791,2.182,125,0.27326729289092705,1.371646000327769,2.692270456311075
0.9214615138931234,2.51296043395996,125,0.3196907966302747,1.456940750299444,2.5066238933563505
1.1416717781285568,3.1320000000000006,125,-0.3272903562599777,0.823774410156213,2.093535145417314
