x_mid_log,x_mid,n,exp_p10,exp_p50,exp_p90
-0.00757255203427857,0.992456047501853,125,-16.07150282027258,-11.730183819343297,-0.5643086121256722
0.301056107938761,1.3512851572359152,125,-14.707396934775781,0.7825727526678232,4.561174113021794
0.40297742711684226,1.4962731160841565,125,-4.765488184710446,-0.6130821412589578,3.1027352846475322
0.4238237605304848,1.5277923127490525,125,-3.8459456361567943,0.5416984897157494,5.621280359736083
0.4351152219721132,1.545141082897771,125,-4.003139651821632,2.1597026353917177,5.976556470849079
0.44424199714790813,1.5593077880044317,125,-2.6291765922965404,3.6122537202749467,7.899416202797077
0.45156616089030566,1.5707703391284598,125,-1.486476387201723,2.6322545033146545,7.007207430842904
0.46117828222559965,1.585941571270821,125,-1.1018142725165052,2.7284748751805274,6.438485543011521
0.47130991625151636,1.6020914249124445,125,-4.10003270722963,1.9803181506423053,6.752867132726175
0.4857968360309087,1.6254697257818242,125,-4.258920366630945,1.5238896451212782,6.642963303295254
0.5191889807305139,1.6806640458923965,125,-4.206106996529534,0.5902548469558857,4.284598862890085
0.6851767042887424,1.9841224075012585,125,-3.876132475623343,1.277410998165673,6.121708531390413
