epoch,train_mse,val_mse
58,0.017359476821807066,0.018354494124650955
59,0.016107573970845064,0.019173501059412956
60,0.01653896728653971,0.018408188596367836
61,0.016370446425320824,0.0193591620773077
62,0.016149628076246984,0.018315060064196587
63,0.015870753264216504,0.01917715184390545
64,0.01602550465833061,0.018144166097044945
65,0.016294194157722246,0.01799938827753067
66,0.015487880845155035,0.01861303299665451
67,0.015604428697339039,0.01976819895207882
68,0.01572466931074024,0.01777760311961174
69,0.015521560795605183,0.017222512513399124
70,0.015508861400307716,0.018351778388023376
71,0.01567806812093781,0.018348250538110733
72,0.01620647714463706,0.017789378762245178
73,0.015683104675016275,0.01883578673005104
74,0.01536452561885733,0.018047109246253967
75,0.01542662221400701,0.01812201365828514
76,0.014742159875814799,0.017517298460006714
77,0.015344577052785476,0.018989436328411102
78,0.015215925765340388,0.017278611660003662
79,0.014679759529601667,0.01696896180510521
80,0.015514994948136789,0.017780859023332596
81,0.014873341146982735,0.018516764044761658
82,0.015151521680665385,0.016831565648317337
83,0.015030486529778047,0.019658491015434265
84,0.014880532461913941,0.016911011189222336
85,0.01471153151556652,0.01910380832850933
86,0.015444071914051524,0.018079085275530815
87,0.014532153465852295,0.018063487485051155
88,0.015130393388125612,0.018361663445830345
89,0.014577119554967698,0.017385775223374367
90,0.014272503277755977,0.01694030873477459
91,0.014266057362415126,0.016863880679011345
92,0.015134716669813524,0.017589733004570007
93,0.014331056523810254,0.017276890575885773
94,0.014559099981520154,0.016802996397018433
95,0.01406888385606444,0.017183588817715645
96,0.014284929968361827,0.016846489161252975
97,0.013930796731993095,0.01659560389816761
98,0.014147316670766723,0.017102064564824104
99,0.014173330774802347,0.01693360134959221
100,0.01413153574852731,0.017203746363520622
101,0.014353134170097788,0.017876049503684044
102,0.013756653852212149,0.017300952225923538
103,0.01408728249700238,0.017024507746100426
104,0.013643210303910702,0.016788823530077934
105,0.0138342555691879,0.017360158264636993
106,0.01369468277712546,0.016432253643870354
107,0.014005075431043427,0.01587224006652832
108,0.014008071728939512,0.017894050106406212
109,0.013633724824636517,0.016872908920049667
110,0.013842096690785288,0.016339721158146858
111,0.014455948049677139,0.017106186598539352
112,0.013698038156795836,0.01589711755514145
113,0.013588920737642778,0.01873946748673916
114,0.013760225596359008,0.01691608317196369
115,0.013642546638506238,0.017318040132522583
116,0.013238911475816163,0.016443369910120964
117,0.013336066111362647,0.01632530428469181
118,0.012783944875616389,0.015825828537344933
119,0.014283302438956999,0.016553156077861786
120,0.013202789914417075,0.016377724707126617
121,0.01325163912214613,0.016503378748893738
122,0.012998281787417071,0.015543562360107899
123,0.01360490753154911,0.016247378662228584
124,0.012761564581039114,0.015452553518116474
125,0.01258309750470699,0.016747647896409035
126,0.012935893278190419,0.015629172325134277
127,0.013007176677876087,0.016092412173748016
128,0.01277917858613696,0.01640257053077221
129,0.012491992899711863,0.01619620993733406
130,0.01277408575905221,0.01604117639362812
131,0.01289302419421204,0.018045665696263313
132,0.013203517808160568,0.015132201835513115
133,0.012669227567442386,0.015851419419050217
134,0.012487151108638263,0.014973158948123455
135,0.012495417003855877,0.016325296834111214
136,0.012829509898416688,0.015551735647022724
137,0.01240475496225092,0.01744357869029045
138,0.012581100724418051,0.016155842691659927
139,0.012665113730463083,0.014685378409922123
140,0.012712845787274293,0.015285883098840714
141,0.013260385400131455,0.018063431605696678
142,0.012964484907291686,0.015612496063113213
143,0.012499355615030244,0.015157577581703663
144,0.012449195914365494,0.01614225097000599
145,0.011995715423814942,0.01476864330470562
146,0.012269456313980609,0.015307283960282803
147,0.012223372172800185,0.015490205027163029
148,0.01216752972420914,0.015479307621717453
149,0.0120860511884203,0.01556851714849472
150,0.012222840074883206,0.015168394893407822
151,0.01218131279767613,0.014672528952360153
152,0.012614253745174286,0.015069058164954185
153,0.012862950183495068,0.015067738480865955
154,0.012382244787265346,0.015954654663801193
155,0.012357134141565598,0.014950650744140148
156,0.01250729611107808,0.016576558351516724
157,0.012073787973044283,0.014558002352714539
158,0.012536335842127037,0.01563084125518799
159,0.01208611569108115,0.014997337013483047
160,0.01176270415844596,0.014620424248278141
161,0.012166737168698143,0.014479925855994225
162,0.01164816350803679,0.01685190200805664
163,0.012734248372143209,0.014891590923070908
164,0.012366968323648064,0.018165821209549904
165,0.012742853920978106,0.01708897016942501
166,0.011646315019265014,0.014877657406032085
167,0.011753670592821137,0.014707574620842934
168,0.011704772118265042,0.014227045699954033
169,0.011884382903981893,0.014985976740717888
170,0.012292898741491764,0.015331484377384186
171,0.011478446064645834,0.014607522636651993
172,0.011249685974103097,0.014658821746706963
173,0.011841645121398835,0.01454104296863079
174,0.011550962908497966,0.015385931357741356
175,0.011534798895838685,0.015704263001680374
176,0.011253697066588412,0.014392591081559658
177,0.01147531631604298,0.01549571193754673
178,0.011698958646390856,0.0149022052064538
179,0.01146258126988195,0.014529959298670292
180,0.01145879636396584,0.016098879277706146
181,0.011736483158151425,0.014139082282781601
182,0.011237065471017483,0.014519546180963516
183,0.011288192479793032,0.014608414843678474
184,0.011224413484016732,0.013935433700680733
185,0.011692911647095596,0.014087392948567867
186,0.01143173669329097,0.015208277851343155
187,0.011296643756209312,0.014356742613017559
188,0.01100312572367632,0.014400826767086983
189,0.010926162681387346,0.01419844664633274
190,0.011370513721236162,0.014993449673056602
191,0.011203096791366678,0.01493398379534483
192,0.011291711053513374,0.015737198293209076
193,0.011714108659994182,0.01445775292813778
194,0.011159406365917252,0.014172390103340149
195,0.011483766753034494,0.01534518226981163
196,0.011233548703706317,0.015160104259848595
197,0.01119661211160962,0.014022888615727425
198,0.010729603395304904,0.014153273776173592
199,0.01099214791999211,0.014049604535102844
200,0.010772004413565234,0.014341630972921848
201,0.010233858429493495,0.014195730909705162
202,0.01027114839267002,0.01393886934965849
203,0.01018662687558379,0.014040198177099228
204,0.010455854814527049,0.014036957174539566
205,0.01019727561721614,0.013553349301218987
206,0.010225822418017397,0.014355300925672054
207,0.010368381146840827,0.014079070650041103
208,0.010338265225236388,0.014142036437988281
209,0.010032735542779643,0.014473211020231247
210,0.010413110803467096,0.013899022713303566
211,0.010315868087299443,0.013606437481939793
212,0.010099102092141475,0.013692733831703663
213,0.010192737670475412,0.013823019340634346
214,0.010124509477924792,0.013965903781354427
215,0.010109865265748901,0.013569511473178864
216,0.010103316221863515,0.014165778644382954
217,0.01020522071912731,0.013809069991111755
218,0.010457169847488842,0.014474378898739815
219,0.010393414946769491,0.01387701090425253
220,0.009973324187900954,0.013621187768876553
221,0.01003941088168716,0.013590026646852493
222,0.009898372425866452,0.013477500528097153
223,0.009718720299165713,0.013439768925309181
224,0.009715814147534092,0.013575172051787376
225,0.009715557609998864,0.013451669365167618
226,0.009732397843772252,0.013913913629949093
227,0.00970796031935006,0.013331985101103783
228,0.009691640982933793,0.013535897247493267
229,0.009561530441259732,0.013546344824135303
230,0.009628554465954188,0.01348804496228695
231,0.009710802895528578,0.013547338545322418
232,0.009633292814384768,0.014117129147052765
233,0.009766440561510326,0.013404262252151966
234,0.009774570996613847,0.013796452432870865
235,0.009739499444495859,0.013365157879889011
236,0.009640404316068617,0.013680776581168175
237,0.009696217539098897,0.013457164168357849
238,0.009681782830610806,0.013176731765270233
239,0.009615799916883456,0.013443171977996826
240,0.009611126459279098,0.013762960210442543
241,0.00962316827500165,0.013384610414505005
242,0.00953114969965855,0.013403123244643211
243,0.009604237605412992,0.01357004139572382
244,0.009658609218593682,0.013558362610638142
245,0.009704928535183505,0.013724219985306263
246,0.009598440631938788,0.013526244089007378
247,0.009502602951664241,0.013488461263477802
248,0.009567896991869398,0.013360287062823772
249,0.009550954143904885,0.013358145020902157
250,0.009539720830020654,0.013400395400822163
251,0.009575143519553063,0.01364369597285986
252,0.00945461834801446,0.01354655995965004
253,0.009486284977941607,0.013405698351562023
254,0.009534533330361429,0.013628301210701466
255,0.009283288962184418,0.013423404656350613
256,0.009314902831796167,0.01324186846613884
257,0.009348302323848492,0.013566271401941776
258,0.009404335755975546,0.013248954899609089
259,0.00930702588651247,0.013305452652275562
260,0.009321368309025913,0.013371246866881847
261,0.009286750529087609,0.01338227093219757
262,0.009358780078633808,0.013307183049619198
263,0.009291189253626498,0.013282736763358116
264,0.009280483190392711,0.013751956634223461
265,0.009352901836635,0.013558460399508476
266,0.009321095159932949,0.013348967768251896
267,0.00932101755154721,0.013315385207533836
268,0.009306124326483579,0.013384210877120495
269,0.009334683933998946,0.013212256133556366
270,0.009327216981190075,0.013321041129529476
271,0.009146321732249106,0.013220232911407948
272,0.009164065041679433,0.01328854076564312
273,0.00914820475676625,0.013282987289130688
274,0.009141060992779103,0.013294356875121593
275,0.009153758717456693,0.013289501890540123
276,0.009162586169325594,0.013301991857588291
277,0.009135931128819798,0.013401453383266926
278,0.009163229173496476,0.01326189748942852
279,0.00914235017845333,0.01329750381410122
280,0.009152193371321737,0.013322656974196434
281,0.009133843694085226,0.013429401442408562
282,0.00916832434328956,0.013298813253641129
283,0.009161098114734678,0.01353510282933712
284,0.009130358251582541,0.013386083766818047
285,0.009193246920808425,0.013370690867304802
286,0.00911851087653672,0.013267946429550648
287,0.009115099520127623,0.01328966673463583
288,0.00908927501224541,0.013335537165403366
