epoch,train_mse,val_mse
1,0.6371530786661407,0.24321551620960236
2,0.17304935540032843,0.14076851308345795
3,0.09101022527565486,0.07881338149309158
4,0.05353300217456775,0.04857555404305458
5,0.04006875903840795,0.03838245943188667
6,0.03697876497247258,0.03732315078377724
7,0.035029072994818916,0.03586387634277344
8,0.0336761704929974,0.03350698575377464
9,0.03272537422943888,0.032759275287389755
10,0.03200058179286162,0.03258004039525986
11,0.031188339746621642,0.032080791890621185
12,0.030874864298394925,0.03224245458841324
13,0.030558382546383784,0.03140817582607269
14,0.029829610517695657,0.030229821801185608
15,0.029480963506473883,0.03033316507935524
16,0.02916321869451273,0.029838670045137405
17,0.02886934034712887,0.0303732231259346
18,0.028908469109344727,0.03132952004671097
19,0.028647855575716284,0.02918042242527008
20,0.027546954792492168,0.029742948710918427
21,0.027674932054769306,0.028516242280602455
22,0.02713056055990779,0.02852635085582733
23,0.02675372740152307,0.028042932972311974
24,0.026647055439310854,0.02771100588142872
25,0.02611236643205247,0.027666091918945312
26,0.02628216988219165,0.026940613985061646
27,0.026160944631770364,0.0279623381793499
28,0.02609153269119396,0.02758423052728176
29,0.025661875086456582,0.027990158647298813
30,0.025355367796476354,0.027051938697695732
31,0.02486436933399739,0.02642577327787876
32,0.024784030549129435,0.02617865800857544
33,0.02459522138661067,0.026705410331487656
34,0.02478186526392012,0.026987498626112938
35,0.024739716797298993,0.027397433295845985
36,0.025012323981225052,0.026761464774608612
37,0.02447318337276161,0.026486679911613464
38,0.024143009088571362,0.027517428621649742
39,0.02438290525002841,0.02545461803674698
40,0.02392311093283595,0.02590269036591053
41,0.023395996968726872,0.025540504604578018
42,0.023361147086469344,0.025711771100759506
43,0.023355914888812973,0.024957071989774704
44,0.023317531516586207,0.028375916182994843
45,0.02453255200201703,0.026049556210637093
46,0.023419720305895245,0.02534988895058632
47,0.022772931816146896,0.027094095945358276
48,0.023281657442845546,0.024701127782464027
49,0.02289931960842834,0.02466508187353611
50,0.022951668295707547,0.02641163393855095
51,0.02341540518253822,0.026718970388174057
52,0.022805713221364942,0.02526698261499405
53,0.023542773669835218,0.025557564571499825
54,0.02299479886187194,0.024148117750883102
55,0.02259998897499294,0.025132397189736366
56,0.022840474939333145,0.02441783994436264
57,0.02274601306596192,0.02424108423292637
58,0.022023525881815553,0.024211199954152107
59,0.022367480023049467,0.024699952453374863
60,0.022265204032320688,0.02473394013941288
61,0.02221874708641699,0.024577870965003967
62,0.021713581558903995,0.025551313534379005
63,0.022057740884628668,0.02447010576725006
64,0.02206667605376033,0.026290088891983032
65,0.02209034603259174,0.024930177256464958
66,0.021905034135846047,0.02556288242340088
67,0.02147669750862427,0.025025105103850365
68,0.02221702445786726,0.024652382358908653
69,0.02192932732172848,0.023970015347003937
70,0.021462800634122387,0.02392715960741043
71,0.021375158195423623,0.024067942053079605
72,0.021736949790592836,0.024214288219809532
73,0.021787220806936805,0.024547791108489037
